id,activity,application,application_id,attachments,attachments.0.content_scan_version,attachments.0.content_type,attachments.0.filename,attachments.0.height,attachments.0.id,attachments.0.placeholder,attachments.0.placeholder_version,attachments.0.proxy_url,attachments.0.size,attachments.0.title,attachments.0.url,attachments.0.width,author.avatar,author.avatar_decoration_data,author.avatar_decoration_data.asset,author.avatar_decoration_data.expires_at,author.avatar_decoration_data.sku_id,author.bot,author.clan,author.clan.badge,author.clan.identity_enabled,author.clan.identity_guild_id,author.clan.tag,author.discriminator,author.global_name,author.id,author.primary_guild,author.primary_guild.badge,author.primary_guild.identity_enabled,author.primary_guild.identity_guild_id,author.primary_guild.tag,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds,embeds.0.author.icon_url,embeds.0.author.name,embeds.0.author.proxy_icon_url,embeds.0.author.url,embeds.0.color,embeds.0.content_scan_version,embeds.0.description,embeds.0.footer.icon_url,embeds.0.footer.proxy_icon_url,embeds.0.footer.text,embeds.0.image.flags,embeds.0.image.height,embeds.0.image.placeholder,embeds.0.image.placeholder_version,embeds.0.image.proxy_url,embeds.0.image.url,embeds.0.image.width,embeds.0.provider.name,embeds.0.provider.url,embeds.0.reference_id,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.placeholder,embeds.0.thumbnail.placeholder_version,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.timestamp,embeds.0.title,embeds.0.type,embeds.0.url,embeds.0.video.flags,embeds.0.video.height,embeds.0.video.placeholder,embeds.0.video.placeholder_version,embeds.0.video.proxy_url,embeds.0.video.url,embeds.0.video.width,flags,interaction,interaction.id,interaction.name,interaction.type,interaction.user.avatar,interaction.user.avatar_decoration_data,interaction.user.clan,interaction.user.discriminator,interaction.user.global_name,interaction.user.id,interaction.user.primary_guild,interaction.user.public_flags,interaction.user.username,mention_channels,mention_everyone,mentions,mentions.0.avatar,mentions.0.avatar_decoration_data,mentions.0.avatar_decoration_data.asset,mentions.0.avatar_decoration_data.expires_at,mentions.0.avatar_decoration_data.sku_id,mentions.0.bot,mentions.0.clan,mentions.0.clan.badge,mentions.0.clan.identity_enabled,mentions.0.clan.identity_guild_id,mentions.0.clan.tag,mentions.0.discriminator,mentions.0.global_name,mentions.0.id,mentions.0.primary_guild,mentions.0.primary_guild.badge,mentions.0.primary_guild.identity_enabled,mentions.0.primary_guild.identity_guild_id,mentions.0.primary_guild.tag,mentions.0.public_flags,mentions.0.username,mentions.1.avatar,mentions.1.avatar_decoration_data,mentions.1.bot,mentions.1.clan,mentions.1.discriminator,mentions.1.global_name,mentions.1.id,mentions.1.primary_guild,mentions.1.public_flags,mentions.1.username,message_reference,message_reference.channel_id,message_reference.guild_id,message_reference.message_id,message_reference.type,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,sticker_items.0.format_type,sticker_items.0.id,sticker_items.0.name,stickers,thread,timestamp,tts,type,userName,webhook_id
1332243446559412245,,,,,,,,,,,,,,,,,4657a03296193cf2d8f9c397b3e4b25f,,a_093fc2027134584d49f40e6f63619623,1742169600,1326718812279799809,,,,,,,0,Khanfuzed,251951202139504640,,,,,,0,khanfuzed.,,1013855610871226480,,J3Czh2q5SYuUzA5HxF4SsqPoWraqFjrN82P4ko3Zpump,2025-01-24T06:59:49.546Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:59:49.546000+00:00,false,0,khanfuzed.,
1332243440737456192,,,,,,,,,,,,,,,,,4fecc6ff448c5e85068f8120e6002f91,,,,,,,,,,,0,chefboyardli,398644150339371016,,,,,,0,chefboyardli,,1013855610871226480,,but first try and went through,2025-01-24T06:59:48.158Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:59:48.158000+00:00,false,0,chefboyardli,
1332243420680421387,,,,,,,,,,,,,,,,,4fecc6ff448c5e85068f8120e6002f91,,,,,,,,,,,0,chefboyardli,398644150339371016,,,,,,0,chefboyardli,,1013855610871226480,,maybe app back down,2025-01-24T06:59:43.376Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:59:43.376000+00:00,false,0,chefboyardli,
1332243419644297226,,,,,,,,,,,,,,,,,a_56680df5d2ab9cd2dbd18c8819bbf02e,,a_77b7b6a740a9451e1ef39c0252154ef8,,1228251144065777765,,,,,,,0,Zgod,895564528727756830,,,,,,0,zgod,,1013855610871226480,,what,2025-01-24T06:59:43.129Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:59:43.129000+00:00,false,0,zgod,
1332243408751824971,,,,,,,,,,,,,,,,,3fddb044441bba89739c425732354ee8,,,,,,,,,,,0,lukeywilson,936739649790038067,,,,,,0,juicebunny12,,1013855610871226480,,this shits firing,2025-01-24T06:59:40.532Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,7d3382c43131d66ea4df0bf3ef7d2baf,,,,,true,,,,,,9725,,1081815963990761542,,,,,,65536,Rick,,,,,,,,,,,,1013855610871226480,991099143705600000,1332242626736291851,0,,false,0,,,,,,,,,,,2025-01-24T06:59:40.532000+00:00,false,19,juicebunny12,
1332243399876673537,,,,,,,,,,,,,,,,,4fecc6ff448c5e85068f8120e6002f91,,,,,,,,,,,0,chefboyardli,398644150339371016,,,,,,0,chefboyardli,,1013855610871226480,,1 min,2025-01-24T06:59:38.416Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:59:38.416000+00:00,false,0,chefboyardli,
1332243373595295755,,,,,,,,,,,,,,,,,a_56680df5d2ab9cd2dbd18c8819bbf02e,,a_77b7b6a740a9451e1ef39c0252154ef8,,1228251144065777765,,,,,,,0,Zgod,895564528727756830,,,,,,0,zgod,,1013855610871226480,,chef how much mins did it take,2025-01-24T06:59:32.150Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:59:32.150000+00:00,false,0,zgod,
1332243347926155275,,,,,,,,,,,,,,,,,a_90fa3bd9a08ba503551b3f6f9e76161c,,a_476a82ccf99363b2c2f83090f33bcdce,1739692800,1315750531330736211,,,,,,,0,jake,524092297151905803,,,,,,0,jakeproduced,,1013855610871226480,,wtf are these rape candles lol,2025-01-24T06:59:26.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:59:26.030000+00:00,false,0,jakeproduced,
1332243318050131978,,,,,,,,,,,,,,,,,c3f9d84278f9355baa312125d7c9dd3a,,,,,,,,,,,0,snow ~,229059987719192577,,,,,,0,fucksnow,,1013855610871226480,,twitter acc starting to bull post now,2025-01-24T06:59:18.907Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,a8312349bb0d0495dacac59741f96e88,,,,,,,,,,,0,exe (Non Critical Thinker),1290545674013904930,,,,,,0,exe945,,,,,,,,,,,,1013855610871226480,991099143705600000,1332241544673230901,0,,false,0,,,,,,,,,,,2025-01-24T06:59:18.907000+00:00,false,19,fucksnow,
1332243304133300246,,,,,,,,,,,,,,,,,4fecc6ff448c5e85068f8120e6002f91,,,,,,,,,,,0,chefboyardli,398644150339371016,,,,,,0,chefboyardli,,1013855610871226480,,ya,2025-01-24T06:59:15.589Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:59:15.589000+00:00,false,0,chefboyardli,
1332243302854037558,,,,,,,,,,,,,,,,,a_a45e3259d85305e8fa8ab209bc617213,,a_8ffa2ba9bff18e96b76c2e66fd0d7fa3,,1144307957425778779,,,86735389348f3eacfa519eb553df38fd,true,1247268142879604810,^_^,0,wheat,534951388728262687,,86735389348f3eacfa519eb553df38fd,true,1247268142879604810,^_^,256,wheated,,1013855610871226480,,elliot,2025-01-24T06:59:15.284Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:59:15.284000+00:00,false,0,wheated,
1332243298739552307,,,,,,,,,,,,,,,,,a_a45e3259d85305e8fa8ab209bc617213,,a_8ffa2ba9bff18e96b76c2e66fd0d7fa3,,1144307957425778779,,,86735389348f3eacfa519eb553df38fd,true,1247268142879604810,^_^,0,wheat,534951388728262687,,86735389348f3eacfa519eb553df38fd,true,1247268142879604810,^_^,256,wheated,,1013855610871226480,,my app wont let me buy,2025-01-24T06:59:14.303Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:59:14.303000+00:00,false,0,wheated,
1332243296843599914,,,,,,,,,,,,,,,,,eb21c6cdca5d247a07f374bf66b02f00,,,,,,,,,,,0,futty,762629328676454421,,,,,,0,_futty_,,1013855610871226480,,right?,2025-01-24T06:59:13.851Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:59:13.851000+00:00,false,0,_futty_,
1332243291265175604,,,,,,,,,,,,,,,,,eb21c6cdca5d247a07f374bf66b02f00,,,,,,,,,,,0,futty,762629328676454421,,,,,,0,_futty_,,1013855610871226480,,choy,2025-01-24T06:59:12.521Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:59:12.521000+00:00,false,0,_futty_,
1332243288153002015,,,,,,,,,,,,,,,,,eb21c6cdca5d247a07f374bf66b02f00,,,,,,,,,,,0,futty,762629328676454421,,,,,,0,_futty_,,1013855610871226480,,eliot,2025-01-24T06:59:11.779Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:59:11.779000+00:00,false,0,_futty_,
1332243280611774465,,,,,,,,,,,,,,,,,a_a45e3259d85305e8fa8ab209bc617213,,a_8ffa2ba9bff18e96b76c2e66fd0d7fa3,,1144307957425778779,,,86735389348f3eacfa519eb553df38fd,true,1247268142879604810,^_^,0,wheat,534951388728262687,,86735389348f3eacfa519eb553df38fd,true,1247268142879604810,^_^,256,wheated,,1013855610871226480,,bro,2025-01-24T06:59:09.981Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:59:09.981000+00:00,false,0,wheated,
1332243255647272991,,,,,,,,,,,,,,,,,e5917e933a484479ea62ba87d18151ea,,,,,,,,,,,0,jack,748631385429770282,,,,,,0,jack1221334,,1013855610871226480,,humans or tokens?,2025-01-24T06:59:04.029Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,4fecc6ff448c5e85068f8120e6002f91,,,,,,,,,,,0,chefboyardli,398644150339371016,,,,,,0,chefboyardli,,,,,,,,,,,,1013855610871226480,991099143705600000,1332243129008521297,0,,false,0,,,,,,,,,,,2025-01-24T06:59:04.029000+00:00,false,19,jack1221334,
1332243190085980182,,,,,,,,,,,,,,,,,ae8742b2ba4853f5b50640e312b8fcc0,,,,,,,,,,,0,TZ,1217214779815366748,,,,,,0,teetothezee,,1013855610871226480,,I agree,2025-01-24T06:58:48.398Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,4fecc6ff448c5e85068f8120e6002f91,,,,,,,,,,,0,chefboyardli,398644150339371016,,,,,,0,chefboyardli,,,,,,,,,,,,1013855610871226480,991099143705600000,1332243129008521297,0,,false,0,,,,,,,,,,,2025-01-24T06:58:48.398000+00:00,false,19,teetothezee,
1332243129008521297,,,,,,,,,,,,,,,,,4fecc6ff448c5e85068f8120e6002f91,,,,,,,,,,,0,chefboyardli,398644150339371016,,,,,,0,chefboyardli,,1013855610871226480,,i think elliot and evelyn will do well,2025-01-24T06:58:33.836Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:58:33.836000+00:00,false,0,chefboyardli,
1332243085698138163,,,,,,,,,,,,,,,,,a_56680df5d2ab9cd2dbd18c8819bbf02e,,a_77b7b6a740a9451e1ef39c0252154ef8,,1228251144065777765,,,,,,,0,Zgod,895564528727756830,,,,,,0,zgod,,1013855610871226480,,its just loadinggggg,2025-01-24T06:58:23.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:58:23.510000+00:00,false,0,zgod,
1332243002688671756,,,,,,,,,,,,,,,,,fe3156ef558994891468f4f5d160a2b8,,,,,true,,,,,,7141,,1310338209229832254,,,,,,0,Wuup,,1013855610871226480,,,2025-01-24T06:58:03.719Z,2025-01-24T06:58:03.907000+00:00,,https://pbs.twimg.com/profile_images/1853612433492901888/i6TEYj9I.png,Clout (@cloutdotme),https://images-ext-1.discordapp.net/external/FKuKh19UFmR5VbgFSj0N0wwcox_IrdQ7IMAYQgKKP0s/https/pbs.twimg.com/profile_images/1853612433492901888/i6TEYj9I.png,https://x.com/cloutdotme,8130774,1,"how could you fade this?

- ~~                    ~~
> **sidewinder.exe** (**[@sidewinder1901](https://x.com/sidewinder1901)**)
> you are early to tokenize yourself on [@cloutdotme](https://x.com/cloutdotme) 
> 
> and [$pasternak](https://x.com/search?q=%24pasternak) is the face of the [clout.me](http://clout.me) meta
> 
> how could you fade this? **[View More](https://x.com/sidewinder1901/status/1882683855947374666)**
- ~~                    ~~",,,↪️  Built By @WuupX on 𝕏   —   Tweet Tracker,,,,,,,,,,,,,,,,,,,@cloutdotme Replied to @sidewinder1901:,rich,https://x.com/cloutdotme/status/1882684269891612863,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:58:03.719000+00:00,false,0,Wuup,
1332242968475730012,,,,,,,,,,,,,,,,,4fecc6ff448c5e85068f8120e6002f91,,,,,,,,,,,0,chefboyardli,398644150339371016,,,,,,0,chefboyardli,,1013855610871226480,,100,2025-01-24T06:57:55.562Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:57:55.562000+00:00,false,0,chefboyardli,
1332242946661023755,,,,,,,,,,,,,,,,,ae8742b2ba4853f5b50640e312b8fcc0,,,,,,,,,,,0,TZ,1217214779815366748,,,,,,0,teetothezee,,1013855610871226480,,What dollar amount? Wonder if that affects anything,2025-01-24T06:57:50.361Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,4fecc6ff448c5e85068f8120e6002f91,,,,,,,,,,,0,chefboyardli,398644150339371016,,,,,,0,chefboyardli,,,,,,,,,,,,1013855610871226480,991099143705600000,1332242843950911529,0,,false,0,,,,,,,,,,,2025-01-24T06:57:50.361000+00:00,false,19,teetothezee,
1332242843950911529,,,,,,,,,,,,,,,,,4fecc6ff448c5e85068f8120e6002f91,,,,,,,,,,,0,chefboyardli,398644150339371016,,,,,,0,chefboyardli,,1013855610871226480,,bought 2 so far,2025-01-24T06:57:25.873Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:57:25.873000+00:00,false,0,chefboyardli,
1332242838997700619,,,,,,,,,,,,,,,,,fe3156ef558994891468f4f5d160a2b8,,,,,true,,,,,,7141,,1310338209229832254,,,,,,0,Wuup,,1013855610871226480,,"- **1** More image(s) / video(s):
- :film_frames:  —  [Video #1](https://video.twimg.com/ext_tw_video/1882675219409874945/pu/vid/avc1/320x320/q9StkB01vI9JuIGC.mp4?tag=12)",2025-01-24T06:57:24.692Z,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,video,https://video.twimg.com/ext_tw_video/1882675219409874945/pu/vid/avc1/320x320/q9StkB01vI9JuIGC.mp4?tag=12,0,320,BwgKBwAIlpiId4hwjGeHiHiICQAAAAAA,1,https://images-ext-1.discordapp.net/external/fgcSMXFsfiiGqyJiUohx7GlvuCkUPqgtLenxmgPs1Vg/%3Ftag%3D12/https/video.twimg.com/ext_tw_video/1882675219409874945/pu/vid/avc1/320x320/q9StkB01vI9JuIGC.mp4,https://video.twimg.com/ext_tw_video/1882675219409874945/pu/vid/avc1/320x320/q9StkB01vI9JuIGC.mp4?tag=12,320,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:57:24.692000+00:00,false,0,Wuup,
1332242838166966346,,,,,,,,,,,,,,,,,fe3156ef558994891468f4f5d160a2b8,,,,,true,,,,,,7141,,1310338209229832254,,,,,,0,Wuup,,1013855610871226480,,,2025-01-24T06:57:24.494Z,2025-01-24T06:57:24.719000+00:00,,https://pbs.twimg.com/profile_images/1853612433492901888/i6TEYj9I.png,Clout (@cloutdotme),https://images-ext-1.discordapp.net/external/FKuKh19UFmR5VbgFSj0N0wwcox_IrdQ7IMAYQgKKP0s/https/pbs.twimg.com/profile_images/1853612433492901888/i6TEYj9I.png,https://x.com/cloutdotme,8130774,1,"- ~~                    ~~
> **Gajesh** (**[@gajesh](https://x.com/gajesh)**)
> Buy me on Clout App ([@cloutdotme](https://x.com/cloutdotme)) **[View More](https://x.com/gajesh/status/1882675254029607197)**
> - :frame_photo: — **[Thumbnail #1](https://pbs.twimg.com/ext_tw_video_thumb/1882675219409874945/pu/img/BTWPNONAPs2mZF6w.jpg)**
- ~~                    ~~",,,🔃  Built By @WuupX on 𝕏   —   Tweet Tracker,0,720,,,https://images-ext-1.discordapp.net/external/lndScnhaJFOuy_od9Pi2LxVz7daft4SI0edcB0TvV3c/https/pbs.twimg.com/ext_tw_video_thumb/1882675219409874945/pu/img/BTWPNONAPs2mZF6w.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1882675219409874945/pu/img/BTWPNONAPs2mZF6w.jpg,720,,,,,,,,,,,,@cloutdotme Retweeted @gajesh:,rich,https://x.com/cloutdotme/status/1882684105458115014,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:57:24.494000+00:00,false,0,Wuup,
1332242817170538569,,,,,,,,,,,,,,,,,4fecc6ff448c5e85068f8120e6002f91,,,,,,,,,,,0,chefboyardli,398644150339371016,,,,,,0,chefboyardli,,1013855610871226480,,ah ya i got it,2025-01-24T06:57:19.488Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:57:19.488000+00:00,false,0,chefboyardli,
1332242799776632842,,,,,,,,,,,,,,,,,4cf1356b8c1a3f64ae2c1a6f5a8d63ea,,,,,,,,,,,0,captain,302489576704835585,,,,,,0,.imcaptain,,1013855610871226480,,how tf past at 40m,2025-01-24T06:57:15.341Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:57:15.341000+00:00,false,0,.imcaptain,
1332242781682536500,,,,,,,,,,,,,,,,,3298f0f2b77415c04ccbfeea6470eb75,,,,,,,,,,,0,justin,155779325642276864,,,,,,128,jstinjoy,,1013855610871226480,,u can check om solscan,2025-01-24T06:57:11.027Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,4fecc6ff448c5e85068f8120e6002f91,,,,,,,,,,,0,chefboyardli,398644150339371016,,,,,,0,chefboyardli,,,,,,,,,,,,1013855610871226480,991099143705600000,1332242650086117446,0,,false,0,,,,,,,,,,,2025-01-24T06:57:11.027000+00:00,false,19,jstinjoy,
1332242770064052270,,,,,,,,,,,,,,,,,63fee8208f96d038e73df05186f0f482,,a_3d1e6078b2e4c8865e0ad0f429d651b1,,1271174324375519273,,,,,,,0,,686254342395002882,,,,,,0,marketcaps,,1013855610871226480,,om the pap,2025-01-24T06:57:08.257Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:57:08.257000+00:00,false,0,marketcaps,
1332242767979741257,,,,,,,,,,,,,,,,,3df8ba184694bb4040c19a69cd7e5c2d,,,,,,,,,,,0,Sid,334178231823630338,,,,,,0,cryptosid,,1013855610871226480,,whats pasternik's app called ? clout ?,2025-01-24T06:57:07.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:57:07.760000+00:00,false,0,cryptosid,
1332242760811675669,,,,,,,,,,,,,,,,,ae8742b2ba4853f5b50640e312b8fcc0,,,,,,,,,,,0,TZ,1217214779815366748,,,,,,0,teetothezee,,1013855610871226480,,Were you able to buy more than one person,2025-01-24T06:57:06.051Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,4fecc6ff448c5e85068f8120e6002f91,,,,,,,,,,,0,chefboyardli,398644150339371016,,,,,,0,chefboyardli,,,,,,,,,,,,1013855610871226480,991099143705600000,1332242650086117446,0,,false,0,,,,,,,,,,,2025-01-24T06:57:06.051000+00:00,false,19,teetothezee,
1332242758609666079,,,,,,,,,,,,,,,,,63fee8208f96d038e73df05186f0f482,,a_3d1e6078b2e4c8865e0ad0f429d651b1,,1271174324375519273,,,,,,,0,,686254342395002882,,,,,,0,marketcaps,,1013855610871226480,,what yall buying,2025-01-24T06:57:05.526Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:57:05.526000+00:00,false,0,marketcaps,
1332242735314501763,,,,,,,,,,,,,,,,,4fecc6ff448c5e85068f8120e6002f91,,,,,,,,,,,0,chefboyardli,398644150339371016,,,,,,0,chefboyardli,,1013855610871226480,,uh,2025-01-24T06:56:59.972Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:56:59.972000+00:00,false,0,chefboyardli,
1332242698379460651,,,,,,,,,,,,,,,,,ae8742b2ba4853f5b50640e312b8fcc0,,,,,,,,,,,0,TZ,1217214779815366748,,,,,,0,teetothezee,,1013855610871226480,,Been waiting for 30 mins lol,2025-01-24T06:56:51.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,4fecc6ff448c5e85068f8120e6002f91,,,,,,,,,,,0,chefboyardli,398644150339371016,,,,,,0,chefboyardli,,,,,,,,,,,,1013855610871226480,991099143705600000,1332242492283682837,0,,false,0,,,,,,,,,,,2025-01-24T06:56:51.166000+00:00,false,19,teetothezee,
1332242650086117446,,,,,,,,,,,,,,,,,4fecc6ff448c5e85068f8120e6002f91,,,,,,,,,,,0,chefboyardli,398644150339371016,,,,,,0,chefboyardli,,1013855610871226480,,at least it said i bought it,2025-01-24T06:56:39.652Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,2025-01-24T06:56:39.652000+00:00,false,0,chefboyardli,
1332242627554316309,,,,,,,,,,,,,,,,,11f8140955e2f916b31186cec19d183e,,,,,true,,,,,,5864,,1261022032183689216,,,,,,0,Pastel Rep Bot,,1013855610871226480,,,2025-01-24T06:56:34.280Z,,,,,,,11922135,1,,https://cdn.discordapp.com/avatars/815799902290182185/d159fdb6e2ab5d47b07216bc13f295db.png,https://images-ext-1.discordapp.net/external/w-Psr5fdHuDjQhTZ5BJUYZKRPS8FToJiDsM5IW38U6Y/https/cdn.discordapp.com/avatars/815799902290182185/d159fdb6e2ab5d47b07216bc13f295db.png,precise323 (0 no rating)  •  🟩 0 / 🟥 0  •  0 total,,,,,,,,,,,,,,,,,,,,rich,,,,,,,,,0,,,,,,,,,,,,,,,false,,7d3382c43131d66ea4df0bf3ef7d2baf,,,,,true,,,,,,9725,,1081815963990761542,,,,,,65536,Rick,,,,,,,,,,,,1013855610871226480,991099143705600000,1332242626736291851,0,,false,0,,,,,,,,,,,2025-01-24T06:56:34.280000+00:00,false,19,Pastel Rep Bot,
